CFHEPS Amount,ZIP,month,Timely Issuance,Agency Action 
"$1,279",10024,9/1/2024,Timely,N/A
"$1,210",10024,9/1/2024,Timely,N/A
"$1,198",10024,9/1/2024,Timely,N/A
"$1,051",10024,9/1/2024,Timely,N/A
$997,10024,9/1/2024,Timely,N/A
$921,10024,9/1/2024,Timely,N/A
$846,10024,9/1/2024,Timely,N/A
$832,10024,9/1/2024,Timely,N/A
$832,10024,9/1/2024,Timely,N/A
$832,10024,9/1/2024,Timely,N/A
$793,10024,9/1/2024,Timely,N/A
$713,10024,9/1/2024,Timely,N/A
$657,10024,9/1/2024,Timely,N/A
$451,10024,9/1/2024,Timely,N/A
$412,10024,9/1/2024,Timely,N/A
$350,10024,9/1/2024,Timely,N/A
$195,10024,9/1/2024,Timely,N/A
"$3,393",10025,9/1/2024,Timely,N/A
"$3,324",10025,9/1/2024,Timely,N/A
"$2,953",10025,9/1/2024,Timely,N/A
"$2,953",10025,9/1/2024,Timely,N/A
"$2,679",10025,9/1/2024,Timely,N/A
"$2,670",10025,9/1/2024,Timely,N/A
"$2,623",10025,9/1/2024,Timely,N/A
"$2,595",10025,9/1/2024,Timely,N/A
"$2,529",10025,9/1/2024,Timely,N/A
"$2,439",10025,9/1/2024,Timely,N/A
"$2,428",10025,9/1/2024,Timely,N/A
"$2,419",10025,9/1/2024,Timely,N/A
"$2,402",10025,9/1/2024,Timely,N/A
"$2,369",10025,9/1/2024,Timely,N/A
"$2,341",10025,9/1/2024,Timely,N/A
"$2,305",10025,9/1/2024,Timely,N/A
"$2,285",10025,9/1/2024,Timely,N/A
"$2,283",10025,9/1/2024,Timely,N/A
"$2,280",10025,9/1/2024,Timely,N/A
"$2,267",10025,9/1/2024,Timely,N/A
"$2,243",10025,9/1/2024,Timely,N/A
"$2,236",10025,9/1/2024,Timely,N/A
"$2,235",10025,9/1/2024,Timely,N/A
"$2,199",10025,9/1/2024,Timely,N/A
"$2,169",10025,9/1/2024,Timely,N/A
"$2,160",10025,9/1/2024,Timely,N/A
"$2,160",10025,9/1/2024,Timely,N/A
"$2,159",10025,9/1/2024,Timely,N/A
"$2,117",10025,9/1/2024,Timely,N/A
"$2,084",10025,9/1/2024,Timely,N/A
"$2,082",10025,9/1/2024,Timely,N/A
"$2,080",10025,9/1/2024,Timely,N/A
"$2,028",10025,9/1/2024,Timely,N/A
"$1,932",10025,9/1/2024,Timely,N/A
"$1,917",10025,9/1/2024,Timely,N/A
"$1,917",10025,9/1/2024,Timely,N/A
"$1,917",10025,9/1/2024,Timely,N/A
"$1,917",10025,9/1/2024,Timely,N/A
"$1,917",10025,9/1/2024,Timely,N/A
"$1,917",10025,9/1/2024,Timely,N/A
"$1,889",10025,9/1/2024,Timely,N/A
"$1,836",10025,9/1/2024,Timely,N/A
"$1,820",10025,9/1/2024,Timely,N/A
"$1,817",10025,9/1/2024,Timely,N/A
"$1,801",10025,9/1/2024,Timely,N/A
"$1,752",10025,9/1/2024,Timely,N/A
"$1,752",10025,9/1/2024,Timely,N/A
"$1,750",10025,9/1/2024,Timely,N/A
"$1,743",10025,9/1/2024,Timely,N/A
"$1,711",10025,9/1/2024,Timely,N/A
"$1,701",10025,9/1/2024,Timely,N/A
"$1,701",10025,9/1/2024,Timely,N/A
"$1,701",10025,9/1/2024,Timely,N/A
"$1,701",10025,9/1/2024,Timely,N/A
"$1,701",10025,9/1/2024,Timely,N/A
"$1,701",10025,9/1/2024,Timely,N/A
"$1,701",10025,9/1/2024,Timely,N/A
"$1,701",10025,9/1/2024,Timely,N/A
"$1,701",10025,9/1/2024,Timely,N/A
"$1,701",10025,9/1/2024,Timely,N/A
"$1,701",10025,9/1/2024,Timely,N/A
"$1,646",10025,9/1/2024,Timely,N/A
"$1,601",10025,9/1/2024,Timely,N/A
"$1,587",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,536",10025,9/1/2024,Timely,N/A
"$1,529",10025,9/1/2024,Timely,N/A
"$1,494",10025,9/1/2024,Timely,N/A
"$1,442",10025,9/1/2024,Timely,N/A
"$1,410",10025,9/1/2024,Timely,N/A
"$1,409",10025,9/1/2024,Timely,N/A
"$1,406",10025,9/1/2024,Timely,N/A
"$1,380",10025,9/1/2024,Timely,N/A
"$1,375",10025,9/1/2024,Timely,N/A
"$1,371",10025,9/1/2024,Timely,N/A
"$1,359",10025,9/1/2024,Timely,N/A
"$1,350",10025,9/1/2024,Timely,N/A
"$1,342",10025,9/1/2024,Timely,N/A
"$1,283",10025,9/1/2024,Timely,N/A
"$1,268",10025,9/1/2024,Timely,N/A
"$1,241",10025,9/1/2024,Timely,N/A
"$1,220",10025,9/1/2024,Timely,N/A
"$1,218",10025,9/1/2024,Timely,N/A
"$1,197",10025,9/1/2024,Timely,N/A
"$1,186",10025,9/1/2024,Timely,N/A
"$1,178",10025,9/1/2024,Timely,N/A
"$1,173",10025,9/1/2024,Timely,N/A
"$1,173",10025,9/1/2024,Timely,N/A
"$1,172",10025,9/1/2024,Timely,N/A
"$1,163",10025,9/1/2024,Timely,N/A
"$1,163",10025,9/1/2024,Timely,N/A
"$1,163",10025,9/1/2024,Timely,N/A
"$1,163",10025,9/1/2024,Timely,N/A
"$1,163",10025,9/1/2024,Timely,N/A
"$1,143",10025,9/1/2024,Timely,N/A
"$1,134",10025,9/1/2024,Timely,N/A
"$1,129",10025,9/1/2024,Timely,N/A
"$1,104",10025,9/1/2024,Timely,N/A
"$1,101",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,088",10025,9/1/2024,Timely,N/A
"$1,075",10025,9/1/2024,Timely,N/A
"$1,075",10025,9/1/2024,Timely,N/A
"$1,075",10025,9/1/2024,Timely,N/A
"$1,075",10025,9/1/2024,Timely,N/A
"$1,075",10025,9/1/2024,Timely,N/A
"$1,075",10025,9/1/2024,Timely,N/A
"$1,075",10025,9/1/2024,Timely,N/A
"$1,075",10025,9/1/2024,Timely,N/A
"$1,075",10025,9/1/2024,Timely,N/A
"$1,075",10025,9/1/2024,Timely,N/A
"$1,075",10025,9/1/2024,Timely,N/A
"$1,075",10025,9/1/2024,Timely,N/A
"$1,075",10025,9/1/2024,Timely,N/A
"$1,075",10025,9/1/2024,Timely,N/A
"$1,075",10025,9/1/2024,Timely,N/A
"$1,064",10025,9/1/2024,Timely,N/A
"$1,063",10025,9/1/2024,Timely,N/A
"$1,063",10025,9/1/2024,Timely,N/A
"$1,057",10025,9/1/2024,Timely,N/A
"$1,050",10025,9/1/2024,Timely,N/A
"$1,047",10025,9/1/2024,Timely,N/A
"$1,033",10025,9/1/2024,Timely,N/A
"$1,033",10025,9/1/2024,Timely,N/A
"$1,029",10025,9/1/2024,Timely,N/A
"$1,022",10025,9/1/2024,Timely,N/A
"$1,021",10025,9/1/2024,Timely,N/A
"$1,020",10025,9/1/2024,Timely,N/A
"$1,020",10025,9/1/2024,Timely,N/A
"$1,017",10025,9/1/2024,Timely,N/A
"$1,016",10025,9/1/2024,Timely,N/A
"$1,014",10025,9/1/2024,Timely,N/A
"$1,014",10025,9/1/2024,Timely,N/A
"$1,010",10025,9/1/2024,Timely,N/A
"$1,010",10025,9/1/2024,Timely,N/A
"$1,006",10025,9/1/2024,Timely,N/A
$998,10025,9/1/2024,Timely,N/A
$998,10025,9/1/2024,Timely,N/A
$998,10025,9/1/2024,Timely,N/A
$998,10025,9/1/2024,Timely,N/A
$998,10025,9/1/2024,Timely,N/A
$998,10025,9/1/2024,Timely,N/A
$998,10025,9/1/2024,Timely,N/A
$998,10025,9/1/2024,Timely,N/A
$998,10025,9/1/2024,Timely,N/A
$997,10025,9/1/2024,Timely,N/A
$997,10025,9/1/2024,Timely,N/A
$997,10025,9/1/2024,Timely,N/A
$994,10025,9/1/2024,Timely,N/A
$994,10025,9/1/2024,Timely,N/A
$994,10025,9/1/2024,Timely,N/A
$994,10025,9/1/2024,Timely,N/A
$994,10025,9/1/2024,Timely,N/A
$994,10025,9/1/2024,Timely,N/A
$994,10025,9/1/2024,Timely,N/A
$994,10025,9/1/2024,Timely,N/A
$994,10025,9/1/2024,Timely,N/A
$990,10025,9/1/2024,Timely,N/A
$990,10025,9/1/2024,Timely,N/A
$988,10025,9/1/2024,Timely,N/A
$988,10025,9/1/2024,Timely,N/A
$987,10025,9/1/2024,Timely,N/A
$981,10025,9/1/2024,Timely,N/A
$981,10025,9/1/2024,Timely,N/A
$967,10025,9/1/2024,Timely,N/A
$963,10025,9/1/2024,Timely,N/A
$960,10025,9/1/2024,Timely,N/A
$958,10025,9/1/2024,Timely,N/A
$950,10025,9/1/2024,Timely,N/A
$950,10025,9/1/2024,Timely,N/A
$934,10025,9/1/2024,Timely,N/A
$934,10025,9/1/2024,Timely,N/A
$931,10025,9/1/2024,Timely,N/A
$928,10025,9/1/2024,Timely,N/A
$920,10025,9/1/2024,Timely,N/A
$920,10025,9/1/2024,Timely,N/A
$907,10025,9/1/2024,Timely,N/A
$892,10025,9/1/2024,Timely,N/A
$882,10025,9/1/2024,Timely,N/A
$881,10025,9/1/2024,Timely,N/A
$874,10025,9/1/2024,Timely,N/A
$864,10025,9/1/2024,Timely,N/A
$848,10025,9/1/2024,Timely,N/A
$846,10025,9/1/2024,Timely,N/A
$836,10025,9/1/2024,Timely,N/A
$817,10025,9/1/2024,Timely,N/A
$815,10025,9/1/2024,Timely,N/A
$811,10025,9/1/2024,Timely,N/A
$808,10025,9/1/2024,Timely,N/A
$800,10025,9/1/2024,Timely,N/A
$797,10025,9/1/2024,Timely,N/A
$790,10025,9/1/2024,Timely,N/A
$768,10025,9/1/2024,Timely,N/A
$768,10025,9/1/2024,Timely,N/A
$759,10025,9/1/2024,Timely,N/A
$754,10025,9/1/2024,Timely,N/A
$750,10025,9/1/2024,Timely,N/A
$750,10025,9/1/2024,Timely,N/A
$750,10025,9/1/2024,Timely,N/A
$750,10025,9/1/2024,Timely,N/A
$750,10025,9/1/2024,Timely,N/A
$750,10025,9/1/2024,Timely,N/A
$748,10025,9/1/2024,Timely,N/A
$737,10025,9/1/2024,Timely,N/A
$735,10025,9/1/2024,Timely,N/A
$726,10025,9/1/2024,Timely,N/A
$725,10025,9/1/2024,Timely,N/A
$721,10025,9/1/2024,Timely,N/A
$703,10025,9/1/2024,Timely,N/A
$689,10025,9/1/2024,Timely,N/A
$683,10025,9/1/2024,Timely,N/A
$654,10025,9/1/2024,Timely,N/A
$653,10025,9/1/2024,Timely,N/A
$637,10025,9/1/2024,Timely,N/A
$636,10025,9/1/2024,Timely,N/A
$629,10025,9/1/2024,Timely,N/A
$619,10025,9/1/2024,Timely,N/A
$590,10025,9/1/2024,Timely,N/A
$580,10025,9/1/2024,Timely,N/A
$521,10025,9/1/2024,Timely,N/A
$508,10025,9/1/2024,Timely,N/A
$425,10025,9/1/2024,Timely,N/A
$315,10025,9/1/2024,Timely,N/A
$255,10025,9/1/2024,Timely,N/A
$225,10025,9/1/2024,Timely,N/A
$222,10025,9/1/2024,Timely,N/A
$187,10025,9/1/2024,Timely,N/A
$182,10025,9/1/2024,Timely,N/A
$134,10025,9/1/2024,Timely,N/A
$12,10025,9/1/2024,Timely,N/A
"$3,490",10026,9/1/2024,Timely,N/A
"$3,306",10026,9/1/2024,Timely,N/A
"$3,241",10026,9/1/2024,Timely,N/A
"$2,936",10026,9/1/2024,Timely,N/A
"$2,894",10026,9/1/2024,Timely,N/A
"$2,851",10026,9/1/2024,Timely,N/A
"$2,817",10026,9/1/2024,Timely,N/A
"$2,789",10026,9/1/2024,Timely,N/A
"$2,788",10026,9/1/2024,Timely,N/A
"$2,702",10026,9/1/2024,Timely,N/A
"$2,645",10026,9/1/2024,Timely,N/A
"$2,635",10026,9/1/2024,Timely,N/A
"$2,612",10026,9/1/2024,Timely,N/A
"$2,550",10026,9/1/2024,Timely,N/A
"$2,497",10026,9/1/2024,Timely,N/A
"$2,475",10026,9/1/2024,Timely,N/A
"$2,470",10026,9/1/2024,Timely,N/A
"$2,462",10026,9/1/2024,Timely,N/A
"$2,455",10026,9/1/2024,Timely,N/A
"$2,439",10026,9/1/2024,Timely,N/A
"$2,413",10026,9/1/2024,Timely,N/A
"$2,386",10026,9/1/2024,Timely,N/A
"$2,378",10026,9/1/2024,Timely,N/A
"$2,373",10026,9/1/2024,Timely,N/A
"$2,256",10026,9/1/2024,Timely,N/A
"$2,246",10026,9/1/2024,Timely,N/A
"$2,235",10026,9/1/2024,Timely,N/A
"$2,198",10026,9/1/2024,Timely,N/A
"$2,172",10026,9/1/2024,Timely,N/A
"$2,151",10026,9/1/2024,Timely,N/A
"$2,106",10026,9/1/2024,Timely,N/A
"$2,096",10026,9/1/2024,Timely,N/A
"$2,096",10026,9/1/2024,Timely,N/A
"$2,087",10026,9/1/2024,Timely,N/A
"$2,077",10026,9/1/2024,Timely,N/A
"$2,075",10026,9/1/2024,Timely,N/A
"$2,070",10026,9/1/2024,Timely,N/A
"$2,022",10026,9/1/2024,Timely,N/A
"$1,989",10026,9/1/2024,Timely,N/A
"$1,955",10026,9/1/2024,Timely,N/A
"$1,935",10026,9/1/2024,Timely,N/A
"$1,926",10026,9/1/2024,Timely,N/A
"$1,904",10026,9/1/2024,Timely,N/A
"$1,882",10026,9/1/2024,Timely,N/A
"$1,818",10026,9/1/2024,Timely,N/A
"$1,756",10026,9/1/2024,Timely,N/A
"$1,717",10026,9/1/2024,Timely,N/A
"$1,703",10026,9/1/2024,Timely,N/A
"$1,701",10026,9/1/2024,Timely,N/A
"$1,674",10026,9/1/2024,Timely,N/A
"$1,672",10026,9/1/2024,Timely,N/A
"$1,669",10026,9/1/2024,Timely,N/A
"$1,590",10026,9/1/2024,Timely,N/A
"$1,584",10026,9/1/2024,Timely,N/A
"$1,539",10026,9/1/2024,Timely,N/A
"$1,535",10026,9/1/2024,Timely,N/A
"$1,512",10026,9/1/2024,Timely,N/A
"$1,501",10026,9/1/2024,Timely,N/A
"$1,500",10026,9/1/2024,Timely,N/A
"$1,499",10026,9/1/2024,Timely,N/A
"$1,494",10026,9/1/2024,Timely,N/A
"$1,480",10026,9/1/2024,Timely,N/A
"$1,480",10026,9/1/2024,Timely,N/A
"$1,464",10026,9/1/2024,Timely,N/A
"$1,450",10026,9/1/2024,Timely,N/A
"$1,435",10026,9/1/2024,Timely,N/A
"$1,431",10026,9/1/2024,Timely,N/A
"$1,419",10026,9/1/2024,Timely,N/A
"$1,419",10026,9/1/2024,Timely,N/A
"$1,419",10026,9/1/2024,Timely,N/A
"$1,419",10026,9/1/2024,Timely,N/A
"$1,406",10026,9/1/2024,Timely,N/A
"$1,348",10026,9/1/2024,Timely,N/A
"$1,328",10026,9/1/2024,Timely,N/A
"$1,326",10026,9/1/2024,Timely,N/A
"$1,315",10026,9/1/2024,Timely,N/A
"$1,315",10026,9/1/2024,Timely,N/A
"$1,309",10026,9/1/2024,Timely,N/A
"$1,279",10026,9/1/2024,Timely,N/A
"$1,260",10026,9/1/2024,Timely,N/A
"$1,251",10026,9/1/2024,Timely,N/A
"$1,180",10026,9/1/2024,Timely,N/A
"$1,177",10026,9/1/2024,Timely,N/A
"$1,157",10026,9/1/2024,Timely,N/A
"$1,130",10026,9/1/2024,Timely,N/A
"$1,067",10026,9/1/2024,Timely,N/A
"$1,060",10026,9/1/2024,Timely,N/A
"$1,049",10026,9/1/2024,Timely,N/A
"$1,020",10026,9/1/2024,Timely,N/A
"$1,009",10026,9/1/2024,Timely,N/A
$999,10026,9/1/2024,Timely,N/A
$964,10026,9/1/2024,Timely,N/A
$958,10026,9/1/2024,Timely,N/A
$950,10026,9/1/2024,Timely,N/A
$907,10026,9/1/2024,Timely,N/A
$891,10026,9/1/2024,Timely,N/A
$873,10026,9/1/2024,Timely,N/A
$857,10026,9/1/2024,Timely,N/A
$818,10026,9/1/2024,Timely,N/A
$812,10026,9/1/2024,Timely,N/A
$811,10026,9/1/2024,Timely,N/A
$789,10026,9/1/2024,Timely,N/A
$782,10026,9/1/2024,Timely,N/A
$774,10026,9/1/2024,Timely,N/A
$769,10026,9/1/2024,Timely,N/A
$749,10026,9/1/2024,Timely,N/A
$747,10026,9/1/2024,Timely,N/A
$738,10026,9/1/2024,Timely,N/A
$729,10026,9/1/2024,Timely,N/A
$683,10026,9/1/2024,Timely,N/A
$663,10026,9/1/2024,Timely,N/A
$658,10026,9/1/2024,Timely,N/A
$607,10026,9/1/2024,Timely,N/A
$572,10026,9/1/2024,Timely,N/A
$554,10026,9/1/2024,Timely,N/A
$554,10026,9/1/2024,Timely,N/A
$491,10026,9/1/2024,Timely,N/A
$480,10026,9/1/2024,Timely,N/A
$467,10026,9/1/2024,Timely,N/A
$404,10026,9/1/2024,Timely,N/A
$335,10026,9/1/2024,Timely,N/A
$166,10026,9/1/2024,Timely,N/A
$119,10026,9/1/2024,Timely,N/A
"$3,256",10027,9/1/2024,Timely,N/A
"$2,952",10027,9/1/2024,Timely,N/A
"$2,904",10027,9/1/2024,Timely,N/A
"$2,713",10027,9/1/2024,Timely,N/A
"$2,693",10027,9/1/2024,Timely,N/A
"$2,693",10027,9/1/2024,Timely,N/A
"$2,643",10027,9/1/2024,Timely,N/A
"$2,576",10027,9/1/2024,Timely,N/A
"$2,576",10027,9/1/2024,Timely,N/A
"$2,555",10027,9/1/2024,Timely,N/A
"$2,555",10027,9/1/2024,Timely,N/A
"$2,544",10027,9/1/2024,Timely,N/A
"$2,459",10027,9/1/2024,Timely,N/A
"$2,439",10027,9/1/2024,Timely,N/A
"$2,426",10027,9/1/2024,Timely,N/A
"$2,423",10027,9/1/2024,Timely,N/A
"$2,413",10027,9/1/2024,Timely,N/A
"$2,398",10027,9/1/2024,Timely,N/A
"$2,369",10027,9/1/2024,Timely,N/A
"$2,360",10027,9/1/2024,Timely,N/A
"$2,359",10027,9/1/2024,Timely,N/A
"$2,343",10027,9/1/2024,Timely,N/A
"$2,315",10027,9/1/2024,Timely,N/A
"$2,315",10027,9/1/2024,Timely,N/A
"$2,310",10027,9/1/2024,Timely,N/A
"$2,307",10027,9/1/2024,Timely,N/A
"$2,289",10027,9/1/2024,Timely,N/A
"$2,255",10027,9/1/2024,Timely,N/A
"$2,235",10027,9/1/2024,Timely,N/A
"$2,225",10027,9/1/2024,Timely,N/A
"$2,225",10027,9/1/2024,Timely,N/A
"$2,225",10027,9/1/2024,Timely,N/A
"$2,225",10027,9/1/2024,Timely,N/A
"$2,168",10027,9/1/2024,Timely,N/A
"$2,155",10027,9/1/2024,Timely,N/A
"$2,150",10027,9/1/2024,Timely,N/A
"$2,150",10027,9/1/2024,Timely,N/A
"$2,144",10027,9/1/2024,Timely,N/A
"$2,142",10027,9/1/2024,Timely,N/A
"$2,130",10027,9/1/2024,Timely,N/A
"$2,116",10027,9/1/2024,Timely,N/A
"$2,100",10027,9/1/2024,Timely,N/A
"$2,100",10027,9/1/2024,Timely,N/A
"$2,096",10027,9/1/2024,Timely,N/A
"$2,067",10027,9/1/2024,Timely,N/A
"$2,050",10027,9/1/2024,Timely,N/A
"$2,049",10027,9/1/2024,Timely,N/A
"$2,022",10027,9/1/2024,Timely,N/A
"$2,006",10027,9/1/2024,Timely,N/A
"$2,001",10027,9/1/2024,Timely,N/A
"$1,999",10027,9/1/2024,Timely,N/A
"$1,999",10027,9/1/2024,Timely,N/A
"$1,969",10027,9/1/2024,Timely,N/A
"$1,967",10027,9/1/2024,Timely,N/A
"$1,960",10027,9/1/2024,Timely,N/A
"$1,937",10027,9/1/2024,Timely,N/A
"$1,936",10027,9/1/2024,Timely,N/A
"$1,917",10027,9/1/2024,Timely,N/A
"$1,917",10027,9/1/2024,Timely,N/A
"$1,917",10027,9/1/2024,Timely,N/A
"$1,917",10027,9/1/2024,Timely,N/A
"$1,917",10027,9/1/2024,Timely,N/A
"$1,917",10027,9/1/2024,Timely,N/A
"$1,917",10027,9/1/2024,Timely,N/A
"$1,916",10027,9/1/2024,Timely,N/A
"$1,911",10027,9/1/2024,Timely,N/A
"$1,910",10027,9/1/2024,Timely,N/A
"$1,893",10027,9/1/2024,Timely,N/A
"$1,892",10027,9/1/2024,Timely,N/A
"$1,889",10027,9/1/2024,Timely,N/A
"$1,866",10027,9/1/2024,Timely,N/A
"$1,851",10027,9/1/2024,Timely,N/A
"$1,845",10027,9/1/2024,Timely,N/A
"$1,834",10027,9/1/2024,Timely,N/A
"$1,780",10027,9/1/2024,Timely,N/A
"$1,772",10027,9/1/2024,Timely,N/A
"$1,761",10027,9/1/2024,Timely,N/A
"$1,755",10027,9/1/2024,Timely,N/A
"$1,752",10027,9/1/2024,Timely,N/A
"$1,752",10027,9/1/2024,Timely,N/A
"$1,752",10027,9/1/2024,Timely,N/A
"$1,752",10027,9/1/2024,Timely,N/A
"$1,752",10027,9/1/2024,Timely,N/A
"$1,752",10027,9/1/2024,Timely,N/A
"$1,752",10027,9/1/2024,Timely,N/A
"$1,752",10027,9/1/2024,Timely,N/A
"$1,752",10027,9/1/2024,Timely,N/A
"$1,752",10027,9/1/2024,Timely,N/A
"$1,739",10027,9/1/2024,Timely,N/A
"$1,707",10027,9/1/2024,Timely,N/A
"$1,704",10027,9/1/2024,Timely,N/A
"$1,703",10027,9/1/2024,Timely,N/A
"$1,701",10027,9/1/2024,Timely,N/A
"$1,693",10027,9/1/2024,Timely,N/A
"$1,693",10027,9/1/2024,Timely,N/A
"$1,679",10027,9/1/2024,Timely,N/A
"$1,672",10027,9/1/2024,Timely,N/A
"$1,661",10027,9/1/2024,Timely,N/A
"$1,661",10027,9/1/2024,Timely,N/A
"$1,652",10027,9/1/2024,Timely,N/A
"$1,642",10027,9/1/2024,Timely,N/A
"$1,626",10027,9/1/2024,Timely,N/A
"$1,624",10027,9/1/2024,Timely,N/A
"$1,583",10027,9/1/2024,Timely,N/A
"$1,565",10027,9/1/2024,Timely,N/A
"$1,538",10027,9/1/2024,Timely,N/A
"$1,536",10027,9/1/2024,Timely,N/A
"$1,536",10027,9/1/2024,Timely,N/A
"$1,536",10027,9/1/2024,Timely,N/A
"$1,536",10027,9/1/2024,Timely,N/A
"$1,536",10027,9/1/2024,Timely,N/A
"$1,536",10027,9/1/2024,Timely,N/A
"$1,536",10027,9/1/2024,Timely,N/A
"$1,536",10027,9/1/2024,Timely,N/A
"$1,536",10027,9/1/2024,Timely,N/A
"$1,536",10027,9/1/2024,Timely,N/A
"$1,536",10027,9/1/2024,Timely,N/A
"$1,535",10027,9/1/2024,Timely,N/A
"$1,498",10027,9/1/2024,Timely,N/A
"$1,495",10027,9/1/2024,Timely,N/A
"$1,491",10027,9/1/2024,Timely,N/A
"$1,488",10027,9/1/2024,Timely,N/A
"$1,476",10027,9/1/2024,Timely,N/A
"$1,461",10027,9/1/2024,Timely,N/A
"$1,458",10027,9/1/2024,Timely,N/A
"$1,456",10027,9/1/2024,Timely,N/A
"$1,447",10027,9/1/2024,Timely,N/A
"$1,444",10027,9/1/2024,Timely,N/A
"$1,442",10027,9/1/2024,Timely,N/A
"$1,442",10027,9/1/2024,Timely,N/A
"$1,442",10027,9/1/2024,Timely,N/A
"$1,423",10027,9/1/2024,Timely,N/A
"$1,419",10027,9/1/2024,Timely,N/A
"$1,419",10027,9/1/2024,Timely,N/A
"$1,419",10027,9/1/2024,Timely,N/A
"$1,419",10027,9/1/2024,Timely,N/A
"$1,417",10027,9/1/2024,Timely,N/A
"$1,401",10027,9/1/2024,Timely,N/A
"$1,393",10027,9/1/2024,Timely,N/A
"$1,389",10027,9/1/2024,Timely,N/A
"$1,374",10027,9/1/2024,Timely,N/A
"$1,353",10027,9/1/2024,Timely,N/A
"$1,347",10027,9/1/2024,Timely,N/A
"$1,325",10027,9/1/2024,Timely,N/A
"$1,315",10027,9/1/2024,Timely,N/A
"$1,313",10027,9/1/2024,Timely,N/A
"$1,275",10027,9/1/2024,Timely,N/A
"$1,274",10027,9/1/2024,Timely,N/A
"$1,264",10027,9/1/2024,Timely,N/A
"$1,259",10027,9/1/2024,Timely,N/A
"$1,251",10027,9/1/2024,Timely,N/A
"$1,234",10027,9/1/2024,Timely,N/A
"$1,210",10027,9/1/2024,Timely,N/A
"$1,210",10027,9/1/2024,Timely,N/A
"$1,209",10027,9/1/2024,Timely,N/A
"$1,209",10027,9/1/2024,Timely,N/A
"$1,208",10027,9/1/2024,Timely,N/A
"$1,206",10027,9/1/2024,Timely,N/A
"$1,205",10027,9/1/2024,Timely,N/A
"$1,202",10027,9/1/2024,Timely,N/A
"$1,183",10027,9/1/2024,Timely,N/A
"$1,178",10027,9/1/2024,Timely,N/A
"$1,165",10027,9/1/2024,Timely,N/A
"$1,155",10027,9/1/2024,Timely,N/A
"$1,143",10027,9/1/2024,Timely,N/A
"$1,139",10027,9/1/2024,Timely,N/A
"$1,137",10027,9/1/2024,Timely,N/A
